driver_id,arrival_time,online_until,earnings,busy_time,online_duration,busy_time_capped,idle_time,idle_ratio
2856,955.527437270703,962.2112284840179,125.1065529807172,7.046660527370238,6.683791213314862,6.683791213314862,0.0,0.0
2857,955.8406609553813,963.1231012026658,146.96529556495847,7.519424334313345,7.282440247284512,7.282440247284512,0.0,0.0
2858,956.2514145318142,964.2464044353598,142.68045202399892,8.028813554068668,7.994989903545502,7.994989903545502,0.0,0.0
2859,956.3181910216521,962.6865336940501,149.12227124154487,7.082977171686533,6.368342672398057,6.368342672398057,0.0,0.0
2860,956.3455328337769,963.5054378249031,150.95440759540625,7.84538325412752,7.1599049911261545,7.1599049911261545,0.0,0.0
2861,957.0989153984318,965.0193229331313,183.43829618469246,8.012144389414983,7.920407534699507,7.920407534699507,0.0,0.0
2862,957.2713160580136,964.0511679733199,147.98410313611146,7.7812647591593445,6.779851915306381,6.779851915306381,0.0,0.0
2863,958.1213811053476,966.0715689304188,135.99780913582023,7.361403854899735,7.950187825071225,7.361403854899735,0.5887839701714901,0.0740591270453683
2864,958.1696220070426,964.2877916718791,119.48371929942552,6.207263285270191,6.1181696648365005,6.1181696648365005,0.0,0.0
2865,958.7963255613961,966.4494497837587,164.4364464166093,8.750743030570518,7.653124222362635,7.653124222362635,0.0,0.0
2866,958.890058373767,965.2274822616631,155.6228438934608,6.07494590852495,6.33742388789608,6.07494590852495,0.2624779793711296,0.04141714109930999
2867,959.7718798877729,967.6485193827758,183.239650826331,7.777278599100809,7.876639495002905,7.777278599100809,0.0993608959020964,0.012614630384586333
2868,959.8368175298078,966.5999287515461,138.60485008367658,6.701186780765202,6.763111221738313,6.701186780765202,0.06192444097311167,0.00915620621084438
2869,959.9653089463887,967.2043824416929,158.87765691365053,7.125908926193053,7.239073495304183,7.125908926193053,0.11316456911113004,0.015632465837587813
2870,960.1309205606335,968.0755841014615,168.5604626183047,7.5124934965043995,7.944663540827946,7.5124934965043995,0.4321700443235468,0.054397526352451236
