driver_id,arrival_time,online_until,earnings,busy_time,online_duration,busy_time_capped,idle_time
2988,628.1498383167379,634.2508399731362,114.82137093049889,5.176157463150597,6.101001656398239,5.176157463150597,0.9248441932476421
2989,629.1164511748617,635.6654901014663,126.65966764841531,5.253275201657392,6.549038926604567,5.253275201657392,1.2957637249471752
2990,629.1409889888379,635.6063873016701,137.55601930784584,5.477986578494569,6.465398312832235,5.477986578494569,0.987411734337666
2991,629.3481361117548,635.6285634768834,103.19017020298908,5.9137168771349575,6.280427365128617,5.9137168771349575,0.36671048799365913
2992,629.8027725832591,637.4509383653333,144.25142282400026,6.560538583601216,7.648165782074216,6.560538583601216,1.0876271984730002
2993,630.5732892781414,636.8930081535394,100.23875320576366,5.319741648447196,6.319718875398053,5.319741648447196,0.9999772269508567
2994,630.8683737639702,638.3438241435914,114.60025556522832,6.10005218340841,7.475450379621179,6.10005218340841,1.3753981962127693
2995,631.0616298383566,638.7935076399162,137.34185029669413,6.555188493226255,7.731877801559676,6.555188493226255,1.1766893083334216
2996,631.7534901100364,639.6643909638731,155.34048809052663,6.320264004263276,7.910900853836665,6.320264004263276,1.5906368495733894
2997,631.8324051490049,638.7712601499884,115.33816328535308,6.2110634146679775,6.938855000983494,6.2110634146679775,0.7277915863155169
2998,631.977865855888,639.8357833087391,128.55008136153643,6.103961246252606,7.8579174528510976,6.103961246252606,1.7539562065984917
2999,632.4432501986998,639.2278515182265,143.03830810658013,6.2882067984353105,6.7846013195267005,6.2882067984353105,0.49639452109139004
3000,632.5223848490219,638.992751922617,93.76793338753754,5.680990111611095,6.470367073595071,5.680990111611095,0.7893769619839759
3001,632.6428778680541,639.5279024639906,97.5053668255009,5.707676099082118,6.885024595936443,5.707676099082118,1.177348496854325
3002,632.6754967984747,639.3445402776523,97.57160751152155,4.808893748504037,6.669043479177617,4.808893748504037,1.8601497306735801
3003,632.7172799190449,639.5123431084857,124.79073691210219,5.928949497541339,6.795063189440725,5.928949497541339,0.8661136918993861
3004,632.8770576073903,639.3865099492025,92.44828791110868,5.453391497095358,6.509452341812221,5.453391497095358,1.0560608447168631
3005,633.0127283692347,640.695249074782,139.3201103085628,6.016994062650001,7.682520705547404,6.016994062650001,1.6655266428974027
3006,633.4195460893598,640.1989611311253,114.84567492001088,5.50996020044945,6.77941504176556,5.50996020044945,1.2694548413161097
3007,633.4977509376428,639.931638617258,116.38482804777175,5.447018925702341,6.433887679615282,5.447018925702341,0.9868687539129404
3008,633.5936231609724,640.0035517605597,88.36204926643167,4.7690729052456,6.409928599587374,4.7690729052456,1.6408556943417745
3009,633.7818100589824,640.0857068026141,84.87520400590083,4.404162664749892,6.3038967436317535,4.404162664749892,1.8997340788818615
3010,633.9542908165191,641.4776484421571,108.55433891985288,5.4048290090138265,7.5233576256380275,5.4048290090138265,2.118528616624201
3011,634.2251503279797,641.9588592937109,113.35128625352108,4.866856247879652,7.733708965731239,4.866856247879652,2.866852717851587
3012,634.4784479652077,641.9144987623805,109.55438113276668,5.043397740550991,7.436050797172811,5.043397740550991,2.3926530566218203
